,Age,Gender,EducationBackground,EmpDepartment,EmpJobRole,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,MaritalStatus_Married,MaritalStatus_Single,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
34,0.5714285714285714,0,5,3,13,0.4560832005096075,2,1,0.6909696125352665,3,1,4,0.35355339059327373,0,0.17163522633173867,3,0.6546536707079771,3,3,0.8017837257372732,0.5773502691896257,0.7559289460184545,0,0,1,1,0
35,0.02380952380952378,1,3,2,9,0.09445792361080355,2,1,0.38336578678608824,2,1,4,0.35355339059327373,0,0.08760781549913044,3,0.1889822365046136,3,4,0.0,0.0,0.0,1,0,1,0,1
36,0.21428571428571425,1,6,5,18,0.09445792361080355,1,4,0.23883856406627624,1,2,4,0.6123724356957945,0,0.6864251998151587,2,0.5345224838248488,3,3,0.37796447300922725,0.0,0.0,0,0,1,1,0
37,0.28571428571428564,1,3,3,15,0.3752997625966106,3,3,0.557793554998524,3,1,3,0.35355339059327373,0,0.17163522633173867,2,0.1889822365046136,2,2,0.0,0.0,0.0,0,0,0,0,0
38,0.9523809523809523,0,6,5,11,0.8169762945116953,3,4,0.6650908306622583,3,4,4,0.7071067811865475,1,0.17163522633173867,3,0.5976143046671968,2,2,0.0,0.0,0.0,0,1,0,0,1
39,0.42857142857142855,0,5,1,10,0.0,4,4,0.05910908799954595,2,2,3,0.0,0,0.33050181128037237,3,0.3779644730092272,6,3,0.37796447300922725,0.2581988897471611,0.37796447300922725,0,1,0,0,0
40,0.4761904761904761,1,6,5,18,0.6252119378303329,3,3,0.7665751172162649,3,2,2,0.0,0,0.0,4,0.5976143046671968,3,3,0.7559289460184545,0.6831300510639732,0.7071067811865476,0,1,0,0,1
41,0.49999999999999994,1,6,4,12,0.0,1,2,0.38336578678608824,3,5,3,0.35355339059327373,1,0.2524883305773973,3,0.8660254037844386,3,3,0.7559289460184545,0.2581988897471611,0.6546536707079771,0,0,0,1,0
42,0.35714285714285715,0,6,5,14,0.41695744747641084,1,2,0.8630998537230359,2,1,4,0.0,0,0.6191573614805235,4,0.32732683535398854,2,2,0.37796447300922725,0.3651483716701107,0.37796447300922725,0,0,1,0,0
43,0.16666666666666669,0,6,5,18,0.22804160025480372,2,2,0.9889170619128604,2,2,4,0.35355339059327373,1,0.0,2,0.4225771273642583,3,3,0.5345224838248488,0.2581988897471611,0.4629100498862757,0,0,1,0,1
44,0.8809523809523809,1,6,3,16,0.22804160025480372,4,4,0.0,3,2,3,0.0,1,0.40595537211747135,2,0.3779644730092272,2,3,0.37796447300922725,0.2581988897471611,0.37796447300922725,0,1,0,0,1
45,0.09523809523809518,0,6,4,17,0.16693803762582812,1,2,0.07821002918970033,3,2,3,0.0,1,0.6191573614805235,1,0.3779644730092272,3,4,0.37796447300922725,0.0,0.37796447300922725,1,1,0,0,1
46,0.7857142857142856,1,4,5,18,0.09445792361080355,3,2,0.38336578678608824,3,3,2,0.5,0,0.0,2,0.7071067811865475,5,3,0.37796447300922725,0.44721359549995787,0.37796447300922725,0,1,0,1,0
47,0.5714285714285714,1,5,3,13,0.9999999999999999,3,2,0.44355278641143725,1,2,4,0.7071067811865475,0,0.6191573614805235,1,0.7559289460184544,3,3,0.0,0.0,0.0,0,0,1,0,1
48,0.857142857142857,0,5,3,7,0.4930892578200099,3,3,0.7291406783742327,3,2,1,0.8660254037844385,1,0.6191573614805235,4,0.5669467095138407,3,3,0.37796447300922725,0.2581988897471611,0.5345224838248488,0,0,1,0,1
49,0.21428571428571425,0,6,3,16,0.2818749196127708,2,4,0.39862353167203346,3,1,4,0.0,1,0.2524883305773973,3,0.46291004988627565,3,2,0.5345224838248488,0.0,0.37796447300922725,0,0,1,1,0
50,0.8333333333333333,0,5,3,7,0.0,4,1,0.5016259720689227,2,4,3,0.7071067811865475,1,0.6864251998151587,4,0.9819805060619656,2,2,0.37796447300922725,0.0,0.37796447300922725,0,1,0,0,0
51,0.4047619047619047,1,6,1,10,0.9786411254480248,3,2,0.28856279032499277,4,2,3,0.35355339059327373,0,0.4790856076777603,4,0.5976143046671968,3,2,0.8017837257372732,0.6324555320336758,0.7559289460184545,0,1,0,0,1
52,0.35714285714285715,1,6,3,16,0.3752997625966106,2,4,0.11558710999704802,3,2,3,0.35355339059327373,0,0.6864251998151587,3,0.5669467095138407,2,3,0.7071067811865476,0.3651483716701107,0.7559289460184545,0,0,0,1,0
53,0.4047619047619047,1,2,3,13,0.22804160025480372,4,4,0.30477509949330006,2,1,4,0.35355339059327373,0,0.17163522633173867,2,0.2672612419124244,2,4,0.37796447300922725,0.3651483716701107,0.37796447300922725,0,1,0,1,0
54,0.2619047619047619,1,5,3,16,0.16693803762582812,1,2,0.8512813411164393,3,1,1,0.35355339059327373,1,0.5500947688064077,4,0.5976143046671968,3,3,0.8017837257372732,0.2581988897471611,0.5976143046671969,0,0,1,0,1
55,0.380952380952381,1,6,5,18,0.22804160025480372,3,3,0.557793554998524,3,3,4,0.5,1,0.17163522633173867,4,0.5669467095138407,3,3,0.4629100498862757,0.2581988897471611,0.0,0,1,0,0,1
56,0.3095238095238095,0,6,5,18,0.09445792361080355,4,4,0.45826049797802226,3,3,3,0.35355339059327373,1,0.6191573614805235,1,0.5976143046671968,5,2,0.7559289460184545,0.7745966692414833,0.6546536707079771,0,0,0,0,0
57,0.19047619047619052,1,2,3,16,0.3305439604971997,3,3,0.5158391468709258,4,1,4,0.0,0,0.5500947688064077,1,0.5345224838248488,3,3,0.7071067811865476,0.6831300510639732,0.7071067811865476,0,1,0,1,0
58,0.6190476190476188,0,6,3,6,0.09445792361080355,3,3,0.9553280774400781,4,3,4,0.35355339059327373,1,0.6191573614805235,2,0.5669467095138407,2,3,0.7071067811865476,0.6324555320336758,0.7071067811865476,0,1,0,0,1
59,0.35714285714285715,1,6,3,13,0.9786411254480248,4,2,0.7541762028741659,3,2,3,0.35355339059327373,1,0.08760781549913044,2,0.7319250547113999,3,3,1.0,0.5773502691896257,0.7071067811865476,0,1,0,0,1
60,0.6428571428571428,0,6,5,11,0.5282868243825946,2,4,0.8865371183085871,3,4,4,0.6123724356957945,0,0.17163522633173867,2,0.9636241116594314,4,4,0.4629100498862757,0.2581988897471611,0.2672612419124244,0,1,0,0,1
61,0.8333333333333333,1,5,5,11,0.09445792361080355,2,3,0.2721732816603537,3,4,3,0.8660254037844385,0,0.17163522633173867,3,0.8864052604279183,3,4,0.9636241116594315,0.9999999999999999,0.37796447300922725,0,0,0,0,1
62,0.7619047619047619,1,5,2,11,0.16693803762582812,3,1,0.9889170619128604,3,5,2,0.35355339059327373,0,0.0,3,0.5976143046671968,2,3,0.5976143046671969,0.816496580927726,0.7071067811865476,0,1,0,1,0
63,0.5714285714285714,1,6,3,15,0.8656074948738618,2,4,0.13388617214829912,2,2,3,0.35355339059327373,0,0.08760781549913044,4,0.8451542547285166,2,3,0.8017837257372732,0.44721359549995787,0.7071067811865476,0,0,1,0,0
64,0.380952380952381,1,5,3,15,0.09445792361080355,4,4,0.9665819729212735,4,1,4,0.0,1,0.2524883305773973,1,0.46291004988627565,3,3,0.0,0.2581988897471611,0.37796447300922725,0,1,0,0,1
65,0.4523809523809524,1,4,5,18,0.6841248007644112,4,4,0.5852188459773855,2,2,3,0.7071067811865475,0,0.6191573614805235,4,0.5669467095138407,2,3,0.0,0.0,0.0,0,0,0,0,1
66,0.976190476190476,0,5,4,12,0.16693803762582812,3,3,0.7788967774992621,4,1,1,0.7071067811865475,1,0.6864251998151587,1,0.6546536707079771,3,2,0.0,0.0,0.0,0,1,0,0,1
67,0.09523809523809518,1,3,4,17,0.09445792361080355,1,3,1.0,3,1,4,0.0,0,0.2524883305773973,3,0.32732683535398854,2,3,0.2672612419124244,0.3651483716701107,0.2672612419124244,0,1,0,0,1
68,0.49999999999999994,1,5,3,6,0.3305439604971997,1,4,0.22188042760228122,2,3,1,0.7071067811865475,0,0.33050181128037237,1,0.5669467095138407,5,3,0.7071067811865476,0.2581988897471611,0.7071067811865476,0,1,0,0,1
69,0.11904761904761901,1,5,4,17,0.4930892578200099,1,1,0.7541762028741659,4,1,3,0.35355339059327373,0,0.5500947688064077,4,0.2672612419124244,3,3,0.37796447300922725,0.0,0.37796447300922725,0,0,1,0,1
70,0.4761904761904761,0,5,1,10,0.22804160025480372,2,4,0.8512813411164393,3,1,3,0.9354143466934853,0,0.6191573614805235,4,0.5,5,2,0.0,0.0,0.0,0,1,0,0,1
71,0.7142857142857142,1,6,3,6,0.3305439604971997,3,1,0.9665819729212735,2,2,3,0.5,0,0.17163522633173867,4,0.823754471047914,0,3,0.37796447300922725,0.3651483716701107,0.37796447300922725,0,0,1,0,1
72,0.380952380952381,0,6,5,18,0.4560832005096075,1,2,0.6388500550349907,3,2,3,0.35355339059327373,0,0.6864251998151587,1,0.46291004988627565,3,2,0.5976143046671969,0.2581988897471611,0.4629100498862757,0,1,0,0,1
73,0.6428571428571428,0,4,5,11,0.09445792361080355,3,1,0.9326430512459569,1,5,2,0.5,1,0.40595537211747135,1,0.9636241116594314,2,3,0.8451542547285167,0.2581988897471611,0.8864052604279183,1,0,1,0,1
74,0.11904761904761901,1,6,3,13,0.7917914394803452,1,1,0.9665819729212735,3,2,3,0.0,0,0.2524883305773973,2,0.4225771273642583,2,3,0.4629100498862757,0.2581988897471611,0.37796447300922725,0,0,1,0,1
75,0.4047619047619047,1,6,3,15,0.22804160025480372,4,3,0.8512813411164393,3,2,3,0.35355339059327373,1,0.0,2,0.5669467095138407,3,3,0.6546536707079771,0.2581988897471611,0.2672612419124244,0,0,1,1,0
76,0.6666666666666665,0,6,2,9,0.0,2,4,0.2556006329394469,3,1,1,0.8660254037844385,0,0.08760781549913044,3,0.5976143046671968,3,4,0.6546536707079771,0.5773502691896257,0.7071067811865476,0,0,1,0,1
77,0.3333333333333333,0,2,3,13,0.594174082402753,3,3,0.7291406783742327,2,1,2,0.35355339059327373,0,0.6864251998151587,3,0.2672612419124244,2,3,0.37796447300922725,0.3651483716701107,0.37796447300922725,0,1,0,1,0
78,0.4523809523809524,1,2,4,17,0.5282868243825946,3,2,0.30477509949330006,3,3,4,0.35355339059327373,1,0.2524883305773973,3,0.5976143046671968,1,3,0.7559289460184545,0.0,0.7071067811865476,0,0,0,1,0
79,0.5952380952380951,0,6,4,17,0.0,3,4,0.05910908799954595,3,2,4,0.7071067811865475,0,0.17163522633173867,2,0.6546536707079771,2,2,0.37796447300922725,0.3651483716701107,0.37796447300922725,0,1,0,1,0
80,0.28571428571428564,1,6,5,18,0.0,3,2,0.557793554998524,2,2,1,0.35355339059327373,0,0.0,4,0.5976143046671968,4,3,0.7559289460184545,0.6324555320336758,0.7071067811865476,1,1,0,0,1
81,0.49999999999999994,1,5,4,17,0.3752997625966106,2,3,0.4137380018282135,2,5,4,0.35355339059327373,0,0.33050181128037237,1,0.8660254037844386,2,3,0.8017837257372732,0.9309493362512626,0.4629100498862757,0,1,0,1,0
82,0.4761904761904761,0,6,4,8,0.4560832005096075,2,3,0.7037778504350423,3,1,4,0.35355339059327373,0,0.08760781549913044,3,0.2672612419124244,3,3,0.37796447300922725,0.3651483716701107,0.2672612419124244,0,0,1,0,1
83,0.2619047619047619,1,2,3,15,0.594174082402753,2,4,0.28856279032499277,2,2,2,0.7071067811865475,1,0.17163522633173867,1,0.5976143046671968,2,3,0.4629100498862757,0.0,0.4629100498862757,0,1,0,0,1
84,0.28571428571428564,0,4,5,18,0.9347469693553657,4,3,0.38336578678608824,2,2,1,0.7905694150420948,0,0.33050181128037237,3,0.5669467095138407,5,2,0.4629100498862757,0.0,0.2672612419124244,1,0,1,1,0
85,0.5476190476190477,0,4,5,18,0.22804160025480372,1,3,0.7788967774992621,3,3,3,0.0,1,0.17163522633173867,4,0.9063269671749656,3,4,1.0,0.9309493362512626,0.5976143046671969,0,0,0,0,1
86,0.4523809523809524,1,6,4,17,0.7659686901791849,2,2,0.6780745361407008,3,1,2,0.7071067811865475,0,0.7520313340409188,1,0.5345224838248488,1,3,0.0,0.0,0.0,0,1,0,0,1
87,0.7619047619047619,1,4,5,18,0.9786411254480248,3,4,0.1697569569491646,2,3,1,0.7071067811865475,1,0.17163522633173867,2,0.8451542547285166,3,3,0.37796447300922725,0.3651483716701107,0.0,1,0,0,0,1
88,0.380952380952381,1,4,5,18,0.0,3,1,0.03971647877237916,3,3,4,0.35355339059327373,0,0.7520313340409188,1,0.7071067811865475,3,2,0.7559289460184545,0.3651483716701107,0.2672612419124244,0,0,1,0,1
89,0.8809523809523809,1,5,5,18,0.09445792361080355,1,3,0.13388617214829912,3,2,4,0.7071067811865475,0,0.40595537211747135,3,0.6546536707079771,3,2,0.7071067811865476,0.6831300510639732,0.4629100498862757,1,0,1,0,1
90,0.42857142857142855,0,6,4,17,0.2818749196127708,4,2,0.7911426100200933,2,1,1,0.5,1,0.2524883305773973,4,0.46291004988627565,3,4,0.2672612419124244,0.0,0.0,0,1,0,0,1
91,0.380952380952381,0,4,5,18,0.9786411254480248,3,4,0.9440154136818513,2,2,3,0.35355339059327373,0,0.7520313340409188,4,0.5345224838248488,2,3,0.7071067811865476,0.2581988897471611,0.7071067811865476,0,1,0,0,1
92,0.3333333333333333,1,6,5,18,0.0,2,1,0.07821002918970033,1,2,2,0.8660254037844385,0,0.33050181128037237,2,0.5976143046671968,2,3,0.0,0.0,0.0,1,0,1,0,1
93,0.4523809523809524,0,6,4,1,0.6252119378303329,3,4,0.9440154136818513,3,1,1,0.35355339059327373,0,0.08760781549913044,3,0.801783725737273,2,2,0.7071067811865476,0.8944271909999157,0.4629100498862757,0,0,0,0,1
94,0.16666666666666669,1,5,4,17,0.16693803762582812,3,1,0.8981580900232924,3,1,1,0.7905694150420948,0,0.17163522633173867,3,0.46291004988627565,5,3,0.37796447300922725,0.0,0.37796447300922725,1,1,0,0,1
95,0.7142857142857142,1,6,3,4,0.0,3,4,0.7165009809364309,2,5,4,0.8660254037844385,0,0.08760781549913044,3,0.944911182523068,3,4,0.0,0.0,0.0,0,0,1,0,1
96,0.14285714285714285,1,5,3,13,0.8891295212492031,3,4,0.3366903324977859,3,1,2,1.0,0,0.8160931452460141,4,0.46291004988627565,2,3,0.4629100498862757,0.2581988897471611,0.37796447300922725,0,0,1,0,1
97,0.7619047619047619,0,5,5,11,0.0,4,4,0.6122316560625924,3,5,4,0.6123724356957945,0,0.0,3,0.5976143046671968,3,2,0.0,0.0,0.6546536707079771,0,0,0,0,1
98,0.3095238095238095,1,0,2,9,0.09445792361080355,3,1,0.5299362899328164,2,2,1,0.6123724356957945,0,0.08760781549913044,4,0.5669467095138407,1,3,0.37796447300922725,0.2581988897471611,0.0,0,1,0,0,1
99,0.7857142857142856,1,6,5,11,0.4560832005096075,3,4,0.8033139977203567,3,5,2,0.7071067811865475,1,0.9399893060947642,1,0.5976143046671968,5,2,0.8451542547285167,0.8563488385776752,0.8451542547285167,0,0,0,1,0
100,0.5952380952380951,1,6,1,10,0.6551597197745401,2,3,0.5715589437729731,2,4,3,0.35355339059327373,0,0.9399893060947642,1,0.7071067811865475,3,3,0.8451542547285167,0.6324555320336758,0.8864052604279183,0,1,0,0,1
101,0.7142857142857142,1,5,3,16,0.0,4,1,0.09703207960741222,4,4,4,0.5,0,0.8160931452460141,3,0.9819805060619656,3,2,0.5345224838248488,0.3651483716701107,0.2672612419124244,0,0,1,0,0
102,0.9523809523809523,0,5,3,16,0.0,3,4,0.7165009809364309,3,5,1,0.6123724356957945,1,0.7520313340409188,3,0.5976143046671968,3,3,0.7559289460184545,0.2581988897471611,0.5976143046671969,0,1,0,0,1
103,0.4047619047619047,1,4,5,18,0.5282868243825946,2,4,0.4137380018282135,3,2,4,0.35355339059327373,0,0.0,4,0.4225771273642583,3,3,0.37796447300922725,0.0,0.37796447300922725,0,0,0,1,0
104,0.35714285714285715,0,6,4,17,0.0,2,1,0.9777780066071982,3,3,4,0.35355339059327373,1,0.08760781549913044,3,0.7319250547113999,1,3,1.0,0.7302967433402214,0.9258200997725514,0,0,1,1,0
105,0.2619047619047619,1,6,1,10,0.09445792361080355,1,1,0.8512813411164393,3,2,4,0.35355339059327373,0,0.6191573614805235,4,0.46291004988627565,0,4,0.5345224838248488,0.2581988897471611,0.4629100498862757,0,0,0,1,0
106,0.5238095238095237,0,4,5,18,0.09445792361080355,2,2,0.9097153837427507,3,2,2,0.6123724356957945,0,0.2524883305773973,3,0.7319250547113999,4,3,0.7559289460184545,0.5773502691896257,0.8451542547285167,0,1,0,0,1
107,0.11904761904761901,1,6,3,15,0.0,2,4,0.30477509949330006,3,1,3,0.35355339059327373,0,0.8160931452460141,4,0.1889822365046136,2,3,0.0,0.0,0.2672612419124244,0,1,0,0,1
108,0.19047619047619052,0,6,4,12,0.8656074948738618,3,1,0.8865371183085871,3,1,4,0.35355339059327373,0,0.8160931452460141,2,0.32732683535398854,3,1,0.37796447300922725,0.0,0.37796447300922725,0,0,0,0,1
109,0.3095238095238095,0,5,4,17,0.3752997625966106,2,2,0.020018417739105843,3,2,1,0.35355339059327373,0,0.08760781549913044,2,0.6813851438692468,5,1,0.8451542547285167,0.44721359549995787,0.9258200997725514,0,1,0,0,1
110,0.4047619047619047,1,5,4,17,0.6841248007644112,3,1,0.8154122820092105,4,1,2,0.0,0,0.17163522633173867,3,0.46291004988627565,5,3,0.5345224838248488,0.0,0.4629100498862757,0,1,0,0,1
111,0.8333333333333333,0,5,4,8,0.594174082402753,2,4,0.45826049797802226,4,2,1,0.35355339059327373,0,0.0,3,0.4225771273642583,3,3,0.37796447300922725,0.2581988897471611,0.4629100498862757,0,0,0,0,1
112,0.49999999999999994,0,6,4,17,0.41695744747641084,1,3,0.32081583534655755,3,1,3,0.35355339059327373,0,0.0,1,0.5345224838248488,3,3,0.4629100498862757,0.0,0.7071067811865476,0,1,0,1,0
113,0.4047619047619047,1,3,2,9,0.41695744747641084,4,3,1.0,3,1,3,0.35355339059327373,0,0.4790856076777603,2,0.46291004988627565,2,1,0.5345224838248488,0.2581988897471611,0.5345224838248488,0,0,1,0,1
114,0.3095238095238095,1,5,3,7,0.2818749196127708,3,2,0.6909696125352665,3,2,1,0.0,0,0.6191573614805235,2,0.5976143046671968,2,3,0.5345224838248488,0.2581988897471611,0.7071067811865476,0,0,1,0,0
115,0.5952380952380951,1,6,2,9,0.09445792361080355,3,2,0.9665819729212735,3,1,4,0.0,0,0.17163522633173867,2,0.5976143046671968,5,3,0.7071067811865476,0.2581988897471611,0.7559289460184545,0,0,1,0,1
116,0.21428571428571425,1,5,4,17,0.16693803762582812,3,4,0.3524036547173188,3,1,4,0.35355339059327373,0,0.0,3,0.0,6,2,0.0,0.0,0.0,0,1,0,0,0
117,0.8333333333333333,1,4,5,18,0.41695744747641084,3,1,0.6780745361407008,3,4,4,0.7905694150420948,0,0.2524883305773973,3,1.0,3,3,0.0,0.3651483716701107,0.37796447300922725,0,1,0,0,1
118,0.19047619047619052,1,5,1,10,0.3752997625966106,3,4,0.7165009809364309,3,1,4,0.35355339059327373,0,0.6864251998151587,3,0.5,5,3,0.7071067811865476,0.5773502691896257,0.7071067811865476,0,0,1,0,0
